,image_id,pos_caption,neg_caption,pos_verb,neg_verb,subject,object
11051,VG_100K/2368187.jpg,man WEARING sock,man covering sock,wear,cover,man,sock
11052,VG_100K/2368187.jpg,man WEARING shoe,man throwing shoe,wear,throw,man,shoe
11053,VG_100K/2368187.jpg,man WEARING shirt,man washing shirt,wear,wash,man,shirt
11054,VG_100K/2368187.jpg,man holding racket,man holding racket,hold,hold,man,racket
11055,VG_100K/2368187.jpg,man WEARING shirt,man serving shirt,wear,serve,man,shirt
11056,VG_100K/2368187.jpg,man standing on tennis court,man chasing tennis court,stand,chase,man,tennis court
11057,VG_100K/2338983.jpg,pitcher WEARING uniform,pitcher pushing uniform,wear,push,pitcher,uniform
11058,VG_100K/2338983.jpg,players standing on pitcher mound,players watching pitcher mound,stand,watch,players,pitcher mound
11059,VG_100K/2338983.jpg,player WEARING cap,player hugging cap,wear,hug,player,cap
11060,VG_100K_2/2409061.jpg,grass covering hydrant,grass sniffing hydrant,cover,sniff,grass,hydrant
11061,VG_100K_2/2413440.jpg,water surrounds elephant,water flying elephant,surround,fly,water,elephant
11062,VG_100K/2336429.jpg,wave crashing on rock,wave buying rock,crash,buy,wave,rock
11063,VG_100K/2336429.jpg,wave crashing on rock,wave throwing rock,crash,throw,wave,rock
11064,VG_100K/2316658.jpg,woman WEARING brown shoes,woman hitting brown shoes,wear,hit,woman,shoes
11065,VG_100K/2316658.jpg,woman WEARING shoes,woman cleaning shoes,wear,clean,woman,shoes
11066,VG_100K/2368536.jpg,person WEARING eyeglasses,person contain eyeglasses,wear,contain,person,eyeglasses
11067,VG_100K/2368536.jpg,man WEARING glasses,man buying glasses,wear,buy,man,glasses
11068,VG_100K/2368536.jpg,hat laying on bench,hat observing bench,lay,observe,hat,bench
11069,VG_100K/2368536.jpg,woman has short hair,woman opening hair,have,open,woman,hair
11070,VG_100K_2/2406965.jpg,woman WEARING dress,woman flying dress,wear,fly,woman,dress
11071,VG_100K_2/2406965.jpg,man WEARING shirt,man riding shirt,wear,ride,man,shirt
11072,VG_100K/2342417.jpg,cat laying in chair,cat serving chair,lay,serve,cat,chair
11073,VG_100K/2342417.jpg,paw hanging over chair,paw petting chair,hang,pet,paw,chair
11074,VG_100K/2342417.jpg,board sitting on floor,board touching floor,sit,touch,board,floor
11075,VG_100K/2342417.jpg,cat sitting in chair,cat leaving chair,sit,leave,cat,chair
11076,VG_100K/2342417.jpg,cat sitting in chair,cat boarding chair,sit,board,cat,chair
11077,VG_100K/2342417.jpg,laptop sitting on floor,laptop playing floor,sit,play,laptop,floor
11078,VG_100K/2342417.jpg,cloth hanging on wall,cloth using wall,hang,use,cloth,wall
11079,VG_100K/2342417.jpg,cat sitting on chair,cat driving chair,sit,drive,cat,chair
11080,VG_100K/2372278.jpg,cat looking at cow,cat preparing cow,look,prepare,cat,cow
11081,VG_100K/2356623.jpg,train passing by tree,train biting tree,look,prepare,train,tree
11082,VG_100K/2336702.jpg,eye belonging to man,eye climbing man,belong,climb,eye,man
11083,VG_100K/2336702.jpg,man WEARING tie,man holding tie,wear,hold,man,tie
11084,VG_100K/2336702.jpg,man wearing a shirt,man herding shirt,wear,herd,man,shirt
11085,VG_100K/2348935.jpg,boy WEARING tee shirt,boy approaching tee shirt,wear,approach,boy,tee shirt
11086,VG_100K/2348935.jpg,girl WEARING shirt,girl licking shirt,wear,lick,girl,shirt
11087,VG_100K/2348935.jpg,boy sitting on wall,boy covering wall,sit,cover,boy,wall
11088,VG_100K/2373064.jpg,man WEARING shirt,man leaving shirt,wear,leave,man,shirt
11089,VG_100K/2373064.jpg,man WEARING belt,man enclosing belt,wear,enclose,man,belt
11090,VG_100K/2373064.jpg,man WEARING shorts,man selling shorts,wear,sell,man,shorts
11091,VG_100K/2373064.jpg,man WEARING shirt,man smoking shirt,wear,smoke,man,shirt
11092,VG_100K/2367018.jpg,skateboarder performing a trick on lip of pipe,skateboarder buying pipe,perform,buy,skateboarder,trick lip pipe
11093,VG_100K/2322292.jpg,utility lines running to pole,utility lines selling pole,run,sell,utility lines,pole
11094,VG_100K/2356539.jpg,car entering intersection,car holding intersection,enter,hold,car,intersection
11095,VG_100K/2356539.jpg,car entering intersection,car pouring intersection,enter,pour,car,intersection
11096,VG_100K/1591780.jpg,noodle lying inside bowl,noodle flying bowl,enter,noodle,noodle,bowl
11097,VG_100K/1591780.jpg,noodle lying inside bowl,noodle towing bowl,enter,tow,noodle,bowl
11098,VG_100K_2/2408518.jpg,man WEARING shirt,man pouring shirt,wear,pour,man,shirt
11099,VG_100K_2/2404783.jpg,black curved keyboard,black climbing keyboard,curve,climb,black,keyboard
11100,VG_100K/2347522.jpg,other stuffed zebra,other selling zebra,stuff,sell,other,zebra
11101,VG_100K/2347522.jpg,zebra has an eye,zebra following eye,have,follow,zebra,eye
11102,VG_100K/2347522.jpg,zebras standing together,zebras cutting together,stand,cut,zebras,together
11103,VG_100K/2319820.jpg,man wearing shorts,man guiding shorts,wear,guide,man,shorts
11104,VG_100K/2352192.jpg,boy WEARING shoes,boy pushing shoes,wear,push,boy,shoes
11105,VG_100K/2361245.jpg,skateboarder WEARING hoodie,skateboarder following hoodie,wear,follow,skateboarder,hoodie
11106,VG_100K/2361245.jpg,person tying shoe,person crossing shoe,tie,cross,person,shoe
11107,VG_100K/2361245.jpg,man tying shoe,man dragging shoe,tie,drag,man,shoe
11108,VG_100K_2/2383098.jpg,horse standing in stall,horse swinging stall,stand,swinge,horse,stall
11109,VG_100K/2339488.jpg,leg belonging to person,leg making person,belong,make,leg,person
11110,VG_100K/2339488.jpg,leg belonging to person,leg smoking person,belong,smoke,leg,person
11111,VG_100K/2339488.jpg,leg belonging to person,leg tying person,belong,tie,leg,person
11112,VG_100K/2339488.jpg,snow covering hillside,snow crossing hillside,cover,cross,snow,hillside
11113,VG_100K/2339488.jpg,child WEARING jacket,child carrying jacket,wear,carry,child,jacket
11114,VG_100K/2355029.jpg,car parked on street,car following street,park,follow,car,street
11115,VG_100K/2368649.jpg,man WEARING shorts,man riding shorts,wear,ride,man,shorts
11116,VG_100K/2356669.jpg,car following bus,car riding bus,follow,ride,car,bus
11117,VG_100K/2359826.jpg,plane flying in sky,plane contain sky,fly,contain,plane,sky
11118,VG_100K/2359826.jpg,plane guarding sky,plane feeding sky,guard,feed,plane,sky
11119,VG_100K/2325114.jpg,boy wears gloves,boy dragging gloves,wear,drag,boy,gloves
11120,VG_100K/2325114.jpg,batter WEARING glove,batter cutting glove,wear,cut,batter,glove
11121,VG_100K/2325114.jpg,he holding bat,he adjusting bat,hold,adjust,he,bat
11122,VG_100K/2322703.jpg,man WEARING jeans,man catching jeans,wear,catch,man,jeans
11123,VG_100K/2322703.jpg,kite casting shadow,kite photographing shadow,cast,photograph,kite,shadow
11124,VG_100K/2322703.jpg,kite casting shadow,kite flying shadow,cast,fly,kite,shadow
11125,VG_100K/2322224.jpg,people looking at building,people climbing building,look,climb,people,building
11126,VG_100K/2322224.jpg,flag hanging from building,flag riding building,hang,ride,flag,building
11127,VG_100K_2/2380523.jpg,girl WEARING flip flop,girl covering flip flop,wear,cover,girl,flip flop
11128,VG_100K_2/2380523.jpg,girl WEARING earrings,girl looking earrings,wear,look,girl,earrings
11129,VG_100K/2317783.jpg,fans leaning on fence,fans contain fence,lean,contain,fans,fence
11130,VG_100K/2317783.jpg,batter WEARING gloves,batter making gloves,wear,make,batter,gloves
11131,VG_100K/2317783.jpg,man WEARING gloves,man approaching gloves,wear,approach,man,gloves
11132,VG_100K/2343867.jpg,light reflecting on bottle,light covering bottle,reflect,cover,light,bottle
11133,VG_100K/2343867.jpg,person sitting in front of sandwhich,person selling sandwhich,sit,sell,person,front
11134,VG_100K/2343867.jpg,breakfast sub incorporates bacon,breakfast sub grabbing bacon,incorporate,grab,breakfast sub,bacon
11135,VG_100K_2/2388789.jpg,donut held in hand,donut making hand,hold,make,donut,hand
11136,VG_100K_2/2397768.jpg,man wearing a yellow shirt,man playing yellow shirt,wear,play,man,shirt
11137,VG_100K_2/2397768.jpg,people standing on top of dirt,people adjusting dirt,stand,adjust,people,top dirt
11138,VG_100K_2/2397768.jpg,man WEARING white hat,man chewing white hat,wear,chew,man,hat
11139,VG_100K_2/2397768.jpg,person standing on sand,person pouring sand,stand,pour,person,sand
11140,VG_100K_2/2397768.jpg,person WEARING brown shorts,person hitting brown shorts,wear,hit,person,shorts
11141,VG_100K_2/2397768.jpg,small waterfall flowing into water,small waterfall observing water,flow,observe,waterfall,water
11142,VG_100K_2/2397768.jpg,dog playing in water,dog licking water,play,lick,dog,water
11143,VG_100K_2/2397768.jpg,dog wearing a blue collar,dog tossing blue collar,wear,toss,dog,collar
11144,VG_100K_2/2398156.jpg,lantern attached to wall,lantern approaching wall,attach,approach,lantern,wall
11145,VG_100K/2365404.jpg,bus parked on road,bus petting road,park,pet,bus,road
11146,VG_100K_2/960.jpg,dummy WEARING suit,dummy surrounding suit,wear,surround,dummy,suit
11147,VG_100K_2/2392685.jpg,calculator attached to mousepad,calculator playing mousepad,attach,play,calculator,mousepad
11148,VG_100K/2345352.jpg,shrubs growing in field,shrubs catching field,grow,catch,shrubs,field
11149,VG_100K/2377018.jpg,woman holds helmet,woman looking helmet,hold,look,woman,helmet
11150,VG_100K/2377018.jpg,woman holds helmet,woman flying helmet,hold,fly,woman,helmet
11151,VG_100K_2/2383919.jpg,skier WEARING jacket,skier preparing jacket,wear,prepare,skier,jacket
11152,VG_100K_2/2390383.jpg,line painted on pavement,line buying pavement,paint,buy,line,pavement
11153,VG_100K_2/2404951.jpg,lot made of grey brick pavers,lot chewing grey brick pavers,make,chew,lot brick,pavers
11154,VG_100K/2336233.jpg,clock hanging from building,clock grabbing building,hang,chew,clock,building
11155,VG_100K/2317811.jpg,man WEARING t shirt,man hugging t shirt,wear,hug,man,t shirt
11156,VG_100K_2/2391379.jpg,person seated across from other person,person slicing from other person,seat,slice,person,person
11157,VG_100K/2360769.jpg,woman talking on phone,woman enclosing phone,talk,enclose,woman,phone
11158,VG_100K/2360769.jpg,woman talking on phone,woman reading phone,talk,read,woman,phone
11159,VG_100K_2/2384596.jpg,man walking with dog,man washing dog,walk,wash,man,dog
11160,VG_100K_2/2384596.jpg,man WEARING jacket,man surrounding jacket,wear,surround,man,jacket
11161,VG_100K_2/2384596.jpg,man has on shoes,man tossing shoes,have,toss,man,shoes
11162,VG_100K_2/2384596.jpg,sidewalk separates road,sidewalk buying road,separate,sidewalk,sidewalk,road
11163,VG_100K_2/2384596.jpg,man walking with dog,man carrying dog,walk,carry,man,dog
11164,VG_100K/2373967.jpg,woman wears shirt,woman observing shirt,wear,observe,woman,shirt
11165,VG_100K/2373967.jpg,person WEARING top,person chasing top,wear,chase,person,top
11166,VG_100K/2373967.jpg,woman WEARING shirt,woman tying shirt,wear,tie,woman,shirt
11167,VG_100K/2373967.jpg,person WEARING tank top,person touching tank top,wear,touch,person,tank top
11168,VG_100K/2373967.jpg,woman wears shirt,woman chasing shirt,wear,chase,woman,shirt
11169,VG_100K/2373967.jpg,person WEARING tank top,person following tank top,wear,follow,person,tank top
11170,VG_100K/2352085.jpg,sky mixed with clouds,sky eating clouds,mix,eat,sky,clouds
11171,VG_100K/2363508.jpg,black rolling suitcase,black watching suitcase,roll,watch,black,suitcase
11172,VG_100K/2363508.jpg,foot covered by shoes,foot throwing shoes,cover,throw,foot,shoes
11173,VG_100K/2363508.jpg,person pulled down jeans,person holding jeans,pull,hold,person,jeans
11174,VG_100K/2318103.jpg,officer WEARING helmet,officer crossing helmet,wear,cross,officer,helmet
11175,VG_100K/2318103.jpg,officer riding horse,officer making horse,ride,make,officer,horse
11176,VG_100K_2/2388870.jpg,woman using toothbrush,woman exiting toothbrush,use,exit,woman,toothbrush
11177,VG_100K_2/2388870.jpg,woman using toothbrush,woman boarding toothbrush,use,toothbrush,woman,toothbrush
11178,VG_100K_2/2388870.jpg,woman showing on screen,woman helping screen,show,help,woman,screen
11179,VG_100K_2/2388870.jpg,woman holding toothbrush,woman playing toothbrush,hold,play,woman,toothbrush
11180,VG_100K/1160084.jpg,boy sitting up in bed,boy observing bed,sit,observe,boy,bed
11181,VG_100K/1160084.jpg,blanket covering people,blanket pouring people,cover,observe,blanket,people
11182,VG_100K/1160084.jpg,boy laying in bed,boy licking bed,lay,lick,boy,bed
11183,VG_100K/713758.jpg,wall attached to building,wall cutting building,attach,cut,wall,building
11184,VG_100K_2/1930.jpg,suv parked at curb,suv crossing curb,park,cross,suv,curb
11185,VG_100K/2377348.jpg,girl holding racquet,girl riding racquet,hold,ride,girl,racquet
11186,VG_100K/2377348.jpg,kid WEARING tennis shoes,kid drinking tennis shoes,wear,drink,kid,tennis shoes
11187,VG_100K/2377348.jpg,girl holding racquet,girl petting racquet,hold,pet,girl,racquet
11188,VG_100K/2377348.jpg,girl raising racket,girl playing racket,raise,play,girl,racket
11189,VG_100K/2338017.jpg,man talking to man,man tying man,talk,tie,man,man
11190,VG_100K/2338017.jpg,man looking at something in h hands,man helping hands,look,help,man,hands
11191,VG_100K/2338017.jpg,man wears black shirt,man boarding black shirt,wear,board,man,shirt
11192,VG_100K/2341312.jpg,trashcan sits by wall,trashcan opening wall,sit,open,trashcan,wall
11193,VG_100K/2341312.jpg,skater WEARING black shoes,skater watching black shoes,wear,watch,skater,shoes
11194,VG_100K/2341312.jpg,skater riding skateboard,skater kicking skateboard,ride,kick,skater,skateboard
11195,VG_100K/2341312.jpg,skater playing with a skateboard,skater reading skateboard,play,read,skater,skateboard
11196,VG_100K/2341312.jpg,skater WEARING black shoes,skater moving black shoes,wear,move,skater,shoes
11197,VG_100K/2341312.jpg,rail attached to stairs,rail feeding stairs,attach,feed,rail,stairs
11198,VG_100K/2344811.jpg,towel draped over bathtub,towel drinking bathtub,attach,drink,towel,bathtub
11199,VG_100K_2/2414350.jpg,people holding poles,people adjusting poles,hold,adjust,people,poles
11200,VG_100K_2/2414350.jpg,person WEARING hat,person facing hat,wear,face,person,hat
11201,VG_100K_2/2413662.jpg,boarder wears goggles,boarder kissing goggles,wear,kiss,boarder,goggles
11202,VG_100K_2/2413662.jpg,boarder wears jacket,boarder surrounding jacket,wear,surround,boarder,jacket
11203,VG_100K_2/2413662.jpg,boarder wears goggles,boarder covering goggles,wear,cover,boarder,goggles
11204,VG_100K_2/2413662.jpg,boarder wears helmet,boarder smoking helmet,wear,smoke,boarder,helmet
11205,VG_100K_2/2413662.jpg,boarder holding snowboard,boarder kicking snowboard,hold,kick,boarder,snowboard
11206,VG_100K/2368026.jpg,toilet sitting in bathroom,toilet throwing bathroom,sit,throw,toilet,bathroom
11207,VG_100K/2368026.jpg,faucet mounted on sink,faucet kissing sink,mount,kiss,faucet,sink
11208,VG_100K/2368026.jpg,tile covering tile floor,tile observing tile floor,cover,observe,tile,tile floor
11209,VG_100K/2316159.jpg,plate sitting on table,plate reading table,sit,read,plate,table
11210,VG_100K/2334153.jpg,boy holding bat,boy serving bat,hold,serve,boy,bat
11211,VG_100K_2/2392711.jpg,bird drinking from puddle,bird towing puddle,drink,tow,bird,puddle
11212,VG_100K_2/2392711.jpg,rock laying on ground,rock dragging ground,lay,drag,rock,ground
11213,VG_100K/2369243.jpg,man WEARING blue shirt,man cutting blue shirt,wear,cut,man,shirt
11214,VG_100K/2322966.jpg,tall trees surrounding area,tall trees feeding area,surround,feed,trees,area
11215,VG_100K/2356443.jpg,logo sewn onto hoodie,logo throwing hoodie,sew,throw,logo,hoodie
11216,VG_100K/2356443.jpg,skateboard sitting on sidewalk,skateboard eating sidewalk,sit,eat,skateboard,sidewalk
11217,VG_100K/2356443.jpg,man riding skateboard,man looking skateboard,ride,look,man,skateboard
11218,VG_100K_2/2391692.jpg,clothing draped over chair,clothing crossing chair,drape,cross,clothing,chair
11219,VG_100K_2/2409497.jpg,signs say venus and mars,signs chewing venus and mars,say,chew,signs,venus mars
11220,VG_100K_2/2409497.jpg,clock says 9:48,clock flying 9:48,say,fly,clock,09:48
11221,VG_100K_2/2409497.jpg,sign says mars,sign pulling mars,say,pull,sign,mars
11222,VG_100K_2/2409497.jpg,plaque says venus,plaque following venus,say,follow,plaque,venus
11223,VG_100K_2/2409497.jpg,plaque says mars,plaque looking mars,say,look,plaque,mars
11224,VG_100K_2/2411720.jpg,boy WEARING shirt,boy boarding shirt,wear,board,boy,shirt
11225,VG_100K_2/2411720.jpg,boy wears pants,boy pouring pants,wear,pour,boy,pants
11226,VG_100K/2341416.jpg,man holding phone,man leaving phone,hold,leave,man,phone
11227,VG_100K/2341416.jpg,man standing against wall,man feeding wall,stand,feed,man,wall
11228,VG_100K/2341416.jpg,hand holding phone,hand chewing phone,hold,chew,hand,phone
11229,VG_100K/2341416.jpg,woman carrying purse,woman watching purse,carry,watch,woman,purse
11230,VG_100K/2341416.jpg,man WEARING glasses,man exiting glasses,wear,exit,man,glasses
11231,VG_100K_2/2377663.jpg,skier holds pole,skier climbing pole,hold,climb,skier,pole
11232,VG_100K/2345705.jpg,cat laying on bench,cat leaving bench,lay,leave,cat,bench
11233,VG_100K/2345705.jpg,pot holding flower,pot smelling flower,hold,smell,pot,flower
11234,VG_100K_2/2377826.jpg,person holding parasuit,person surrounding parasuit,hold,surround,person,parasuit
11235,VG_100K_2/2377826.jpg,man WEARING pants,man reading pants,wear,read,man,pants
11236,VG_100K_2/2377826.jpg,person walking near beach,person covering beach,walk,cover,person,beach
11237,VG_100K_2/2377826.jpg,person walking near beach,person hugging beach,walk,hug,person,beach
11238,VG_100K/2338360.jpg,stunt plane emitting smoke,stunt plane drinking smoke,emit,drink,stunt plane,smoke
11239,VG_100K/2337855.jpg,trees lost their leaves,trees watching leaves,lose,watch,trees,leaves
11240,VG_100K/2337855.jpg,birds etched on umbrella,birds hitting umbrella,etch,hit,birds,umbrella
11241,VG_100K_2/2386334.jpg,person wearing a jacket,person watching jacket,wear,watch,person,jacket
11242,VG_100K_2/2386334.jpg,person wearing a jacket,person buying jacket,wear,buy,person,jacket
11243,VG_100K_2/2386334.jpg,person WEARING jeans,person exiting jeans,wear,exit,person,jeans
11244,VG_100K_2/2386334.jpg,person WEARING all black,person smoking all black,wear,smoke,person,black
11245,VG_100K_2/2386334.jpg,person wearing a hat,person pulling hat,wear,pull,person,hat
11246,VG_100K_2/2386334.jpg,person wearing a shirt,person brushing shirt,wear,brush,person,shirt
11247,VG_100K_2/2386334.jpg,person jumps over steps,person pulling steps,jump,pull,person,steps
11248,VG_100K_2/2386334.jpg,person snowboarding over steps,person washing steps,snowboard,wash,person,steps
11249,VG_100K_2/2386334.jpg,person taking picture with camera,person biting camera,take,bite,person,picture camera
11250,VG_100K_2/2386334.jpg,person taking picture with camera,person pushing camera,take,push,person,picture camera
11251,VG_100K_2/2386334.jpg,ambulance parked on road,ambulance reading road,park,read,ambulance,road
11252,VG_100K_2/2386334.jpg,person WEARING jeans,person chewing jeans,wear,chew,person,jeans
11253,VG_100K/2366749.jpg,shadow created by plate,shadow observing plate,create,observe,shadow,plate
11254,VG_100K/2332919.jpg,cat LYING OVER sweater,cat playing sweater,lie,play,cat,sweater
11255,VG_100K/2331786.jpg,light shining in city,light entering city,shine,enter,light,city
11256,VG_100K/2331786.jpg,light shining in city,light observing city,shine,observe,light,city
11257,VG_100K/2331786.jpg,woman wearing glasses,woman drinking glasses,wear,drink,woman,glasses
11258,VG_100K/2331786.jpg,woman holding hot dog,woman dragging hot dog,hold,drag,woman,dog
11259,VG_100K/2331786.jpg,hand holding hot dog,hand petting hot dog,hold,pet,hand,dog
11260,VG_100K/2331786.jpg,ear sewn on hat,ear entering hat,sew,enter,ear,hat
11261,VG_100K/2331786.jpg,hot dog wrapped in paper,hot dog drinking paper,wrap,drink,dog,paper
11262,VG_100K/2331786.jpg,topping placed on hot dog,topping preparing hot dog,wrap,top,topping,dog
11263,VG_100K/2331786.jpg,sesame seed topping bun,sesame seed guiding bun,top,guide,sesame seed,bun
11264,VG_100K/2331786.jpg,smile adorning face,smile catching face,adorn,catch,smile,face
11265,VG_100K/286004.jpg,man WEARING shirt,man preparing shirt,wear,prepare,man,shirt
11266,VG_100K/286004.jpg,dog standing next to man,dog tossing man,stand,toss,dog,man
11267,VG_100K/286004.jpg,man sitting on bench,man herding bench,sit,herd,man,bench
11268,VG_100K/2342591.jpg,boy WEARING shorts,boy tossing shorts,wear,toss,boy,shorts
11269,VG_100K/2342591.jpg,person WEARING flip flop,person eating flip flop,wear,eat,person,flip flop
11270,VG_100K/2342591.jpg,person WEARING denim,person chewing denim,wear,chew,person,denim
11271,VG_100K/2342591.jpg,dog walking around crowd,dog observing crowd,walk,observe,dog,crowd
11272,VG_100K/2342591.jpg,person WEARING jeans,person cleaning jeans,wear,clean,person,jeans
11273,VG_100K_2/2386110.jpg,bear walking on road,bear making road,wear,clean,bear,road
11274,VG_100K/2349456.jpg,person WEARING helmet,person leading helmet,wear,lead,person,helmet
11275,VG_100K/2349456.jpg,person skiing on ski slope,person entering ski slope,ski,enter,person,ski slope
11276,VG_100K/2365505.jpg,man WEARING cap,man licking cap,wear,lick,man,cap
11277,VG_100K/2365505.jpg,sign says yield,sign photographing yield,say,photograph,sign,yield
11278,VG_100K/2365505.jpg,man WEARING sandals,man pulling sandals,wear,pull,man,sandals
11279,VG_100K/2365505.jpg,man WEARING sandals,man leading sandals,wear,lead,man,sandals
11280,VG_100K/2365505.jpg,man WEARING shorts,man covering shorts,wear,cover,man,shorts
11281,VG_100K/2365505.jpg,man WEARING sandals,man brushing sandals,wear,brush,man,sandals
11282,VG_100K/2322020.jpg,snowboarder standing table,snowboarder riding table,stand,ride,snowboarder,table
11283,VG_100K/1160034.jpg,person walking on sidewalk,person kissing sidewalk,walk,kiss,person,sidewalk
11284,VG_100K/1160034.jpg,person walking on sidewalk,person using sidewalk,walk,use,person,sidewalk
11285,VG_100K/1160034.jpg,person walking on sidewalk,person feeding sidewalk,walk,feed,person,sidewalk
11286,VG_100K/1160034.jpg,person walking outside,person eating outside,walk,eat,person,outside
11287,VG_100K/1160034.jpg,person walking outside,person preparing outside,walk,prepare,person,outside
11288,VG_100K/2321903.jpg,pepperoni buried under cheese,pepperoni enclosing cheese,bury,enclose,pepperoni,cheese
11289,VG_100K/2335261.jpg,snowboarder wears backpack,snowboarder cooking backpack,wear,cook,snowboarder,backpack
11290,VG_100K/2335261.jpg,snowboarder wears snow gear,snowboarder using snow gear,wear,use,snowboarder,snow gear
11291,VG_100K/2370618.jpg,player jumped into air,player grabbing air,jump,grab,player,air
11292,VG_100K/2370618.jpg,fence separates spectators,fence chasing spectators,separate,chase,fence,spectators
11293,VG_100K/2370618.jpg,man WEARING socks,man selling socks,wear,sell,man,socks
11294,VG_100K/2370618.jpg,man WEARING shirt,man hugging shirt,wear,hug,man,shirt
11295,VG_100K/2370618.jpg,player WEARING outfit,player reading outfit,wear,read,player,outfit
11296,VG_100K/2370618.jpg,crowd watching soccer match,crowd selling soccer match,watch,sell,crowd,soccer match
11297,VG_100K/2370618.jpg,man WEARING shirt,man feeding shirt,wear,feed,man,shirt
11298,VG_100K/2370618.jpg,man WEARING socks,man kicking socks,wear,kick,man,socks
11299,VG_100K_2/2400786.jpg,broccoli shaped like tree,broccoli carrying tree,shape,carry,broccoli,tree
11300,VG_100K/2317074.jpg,man WEARING striped shirt,man observing striped shirt,wear,observe,man,shirt
11301,VG_100K/2317074.jpg,person standing around counter,person leading counter,stand,lead,person,counter
11302,VG_100K/2317074.jpg,she taking a picture,she towing picture,take,tow,she,picture
11303,VG_100K/2317074.jpg,he WEARING glasses,he hitting glasses,wear,hit,he,glasses
11304,VG_100K/2351869.jpg,french fry lying on top of plate,french fry drinking plate,lie,fry,french fry,top
11305,VG_100K/2351869.jpg,veggie topping sandwich,veggie dragging sandwich,top,drag,veggie,sandwich
11306,VG_100K/2351869.jpg,meat lying on top of sandwich,meat playing sandwich,lie,play,meat top,sandwich
11307,VG_100K/2351869.jpg,onion topping sandwich,onion entering sandwich,top,enter,onion,sandwich
11308,VG_100K/150463.jpg,woman WEARING red,woman moving red,wear,move,woman,red
11309,VG_100K/150463.jpg,woman looking left,woman chewing left,wear,chew,woman,left
11310,VG_100K/2364279.jpg,rubber ducky wearing a mask,rubber ducky pushing mask,wear,push,rubber,mask
11311,VG_100K/2350096.jpg,person holding pencil,person moving pencil,hold,move,person,pencil
11312,VG_100K/2350096.jpg,finger tip supporting pencil,finger tip throwing pencil,support,throw,finger tip,pencil
11313,VG_100K/2350096.jpg,potato drawn next to sack,potato pushing sack,draw,push,potato,sack
11314,VG_100K/2336639.jpg,woman holding little girl,woman pushing little girl,hold,push,woman,girl
11315,VG_100K/2339517.jpg,man standing next to motorcycle,man buying motorcycle,stand,buy,man,motorcycle
11316,VG_100K_2/2414858.jpg,elephant gets bottle,elephant looking bottle,get,look,elephant,bottle
11317,VG_100K/2316986.jpg,man WEARING jeans,man cleaning jeans,wear,clean,man,jeans
11318,VG_100K/2316986.jpg,man WEARING shirt,man dragging shirt,wear,drag,man,shirt
11319,VG_100K_2/2386650.jpg,girl WEARING scarf,girl smelling scarf,wear,smell,girl,scarf
11320,VG_100K_2/2386650.jpg,girl WEARING scarf,girl towing scarf,wear,tow,girl,scarf
11321,VG_100K_2/2386650.jpg,girl WEARING sunglasses,girl decorating sunglasses,wear,decorate,girl,sunglasses
11322,VG_100K_2/2386650.jpg,girl WEARING gloves,girl sniffing gloves,wear,sniff,girl,gloves
11323,VG_100K_2/2386650.jpg,girl WEARING gloves,girl guiding gloves,wear,guide,girl,gloves
11324,VG_100K/2320653.jpg,area running alongside train,area decorating train,run,decorate,area,train
11325,VG_100K/2348460.jpg,man wears wristband,man driving wristband,wear,drive,man,wristband
11326,VG_100K/2348460.jpg,man wears shirt,man petting shirt,wear,pet,man,shirt
11327,VG_100K/2320372.jpg,woman WEARING outfit,woman tying outfit,wear,tie,woman,outfit
11328,VG_100K/2320372.jpg,woman sleeping in bed,woman pulling bed,sleep,pull,woman,bed
11329,VG_100K/2335649.jpg,cowboy WEARING hat,cowboy observing hat,wear,observe,cowboy,hat
11330,VG_100K/2335649.jpg,horse bucking off man,horse swinging man,buck,swinge,horse,man
11331,VG_100K/2335649.jpg,man WEARING shoe,man dragging shoe,wear,drag,man,shoe
11332,VG_100K/2335649.jpg,man WEARING shoe,man leading shoe,wear,lead,man,shoe
11333,VG_100K/2335649.jpg,man WEARING boot,man washing boot,wear,wash,man,boot
11334,VG_100K/2344594.jpg,man pushing cart,man drinking cart,push,drink,man,cart
11335,VG_100K/2344594.jpg,man WEARING jacket,man tossing jacket,wear,toss,man,jacket
11336,VG_100K/2344594.jpg,man WEARING sunglasses,man tying sunglasses,wear,tie,man,sunglasses
11337,VG_100K/2344594.jpg,man WEARING jacket,man chasing jacket,wear,chase,man,jacket
11338,VG_100K/2371611.jpg,man WEARING glasses,man dragging glasses,wear,drag,man,glasses
11339,VG_100K/2371611.jpg,man WEARING cap,man touching cap,wear,touch,man,cap
11340,VG_100K/2371611.jpg,man WEARING blue shorts,man biting blue shorts,wear,bite,man,shorts
11341,VG_100K_2/2378016.jpg,mirror reflecting school bus,mirror swinging school bus,reflect,swinge,mirror,school bus
11342,VG_100K_2/2402905.jpg,frisbee printed on toy,frisbee decorating toy,print,decorate,frisbee,toy
11343,VG_100K/2327361.jpg,person WEARING shirt,person driving shirt,wear,drive,person,shirt
11344,VG_100K/2327361.jpg,man WEARING shirt,man pulling shirt,wear,pull,man,shirt
11345,VG_100K_2/2403653.jpg,guy flying kite,guy biting kite,fly,bite,guy,kite
11346,VG_100K/2351930.jpg,orange resting stump,orange sniffing stump,rest,sniff,orange,stump
11347,VG_100K/2355194.jpg,people walking on beach,people tossing beach,walk,toss,people,beach
